Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG
2020-11-29,Juan Jesus,Matchweek 9,Away,L 0–4,Roma,Napoli,N,CB,53,37,41,90.2,820,278,8,9,88.9,21,21,100.0,8,11,72.7,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,6,2,33.3,4,1,1,1,0,0,1,0,1,2,0,45,6,24,23,0,0,44,0,0,0,0,0,35,144,53,2,0,0,0,0,38,37,97.4,0,0,0,0,0,0,0,0,0.0,0.0
2020-12-06,Juan Jesus,Matchweek 10,Home,D 0–0,Roma,Sassuolo,N,CB,2,4,4,100.0,160,146,1,1,100.0,0,0,0,3,3,100.0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,4,1,0,0,3,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,0.0,0.0
2021-02-21,Juan Jesus,Matchweek 23,Away,D 0–0,Roma,Benevento,N,CB,19,12,14,85.7,300,137,2,3,66.7,6,6,100.0,4,5,80.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0.0,0,1,1,1,0,0,1,0,1,2,0,18,2,10,9,0,0,18,1,1,100.0,1,0,12,73,58,1,0,0,0,0,10,10,100.0,0,0,0,0,0,0,0,0,0.0,0.0
2021-05-09,Juan Jesus,Matchweek 35,Home,W 5–0,Roma,Crotone,N,CB,45,30,33,90.9,592,225,10,11,90.9,15,16,93.8,4,5,80.0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,2,2,100.0,0,8,3,37.5,6,2,0,1,0,0,1,0,3,0,0,37,4,22,18,0,0,36,0,0,0,0,0,30,174,123,0,0,0,0,0,29,29,100.0,0,0,0,0,0,0,0,0,0.0,0.0
2020-09-19,Dušan Vlahović,Matchweek 1,Home,W 1–0,Fiorentina,Torino,N,FW,12,1,2,50.0,11,0,1,2,50.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,5,0,0.0,0,3,2,0,0,0,0,1,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,2,2,100.0,2,0,0,0,0,0,0,0,0.0,0.0
2020-09-26,Dušan Vlahović,Matchweek 2,Away,L 3–4,Fiorentina,Inter,N,FW,30,8,10,80.0,113,3,6,7,85.7,1,2,50.0,1,1,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11.1,1,3,5,0,0,0,0,0,0,0,0,16,0,3,12,5,3,14,0,0,0,0,0,13,57,39,3,0,2,2,2,14,14,100.0,3,0,0,0,2,0,0,0,0.4,0.4
2020-10-02,Dušan Vlahović,Matchweek 3,Home,L 1–2,Fiorentina,Sampdoria,Y,FW,90,23,32,71.9,298,32,15,18,83.3,7,11,63.6,0,1,0.0,0,0.1,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,100.0,0,10,4,40.0,0,2,8,0,0,0,0,1,2,0,0,46,0,2,21,24,7,45,0,0,0,0,0,34,192,77,4,1,2,1,4,53,39,73.6,20,1,0,0,5,3,0,0,1.0,1.0
2020-10-18,Dušan Vlahović,Matchweek 4,Away,D 2–2,Fiorentina,Spezia,Y,FW,71,11,13,84.6,148,36,8,8,100.0,1,2,50.0,1,2,50.0,0,0.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,14,3,21.4,1,7,6,1,0,0,1,0,0,0,0,24,0,1,13,12,3,24,0,3,0.0,0,0,17,69,35,2,1,0,1,2,32,17,53.1,6,0,0,0,2,0,0,0,0.4,0.4
2020-10-25,Dušan Vlahović,Matchweek 5,Home,W 3–2,Fiorentina,Udinese,Y,FW,65,7,8,87.5,114,5,5,6,83.3,1,1,100.0,1,1,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,2,5,0,0,0,0,0,0,0,0,0,20,0,2,9,10,3,18,0,0,0,0,0,13,41,28,2,1,0,4,6,21,13,61.9,5,0,0,0,0,0,0,0,0.0,0.0
2020-11-01,Dušan Vlahović,Matchweek 6,Away,L 0–2,Fiorentina,Roma,N,"RW,FW,CM",34,8,12,66.7,112,0,7,8,87.5,1,2,50.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25.0,0,2,2,0,0,0,0,0,0,0,0,17,0,0,11,7,2,17,1,1,100.0,1,0,14,56,5,0,0,0,0,2,18,15,83.3,3,0,0,0,2,0,0,0,0.1,0.1
2020-11-22,Dušan Vlahović,Matchweek 8,Home,L 0–1,Fiorentina,Benevento,Y,FW,90,7,13,53.8,87,1,6,8,75.0,1,2,50.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16.7,2,5,11,1,1,0,0,0,0,0,0,28,0,2,12,15,6,27,0,3,0.0,0,0,16,16,1,0,0,0,5,1,44,19,43.2,11,0,0,0,2,1,0,0,0.5,0.5
2020-11-29,Dušan Vlahović,Matchweek 9,Away,L 0–2,Fiorentina,Milan,Y,FW,76,14,22,63.6,248,29,8,11,72.7,4,8,50.0,2,3,66.7,0,0.2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,33.3,0,3,15,1,0,0,1,0,0,0,0,32,0,0,15,17,3,30,0,1,0.0,0,0,17,58,12,1,0,0,3,2,49,25,51.0,11,0,0,0,1,0,0,0,0.1,0.1
2020-12-07,Dušan Vlahović,Matchweek 10,Home,D 1–1,Fiorentina,Genoa,Y,FW,77,16,19,84.2,269,18,10,11,90.9,4,6,66.7,2,2,100.0,0,0.0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,41.7,0,2,10,0,0,0,0,0,0,0,0,36,0,1,18,24,9,36,4,4,100.0,4,0,30,94,31,2,1,0,4,3,60,33,55.0,18,0,0,0,6,0,0,0,1.3,1.3
2020-12-13,Dušan Vlahović,Matchweek 11,Away,L 0–3,Fiorentina,Atalanta,Y,FW,70,12,17,70.6,132,0,10,13,76.9,2,4,50.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,1,16.7,0,3,3,0,0,0,0,1,2,0,0,35,0,1,22,13,2,31,1,1,100.0,1,0,21,43,13,1,0,0,3,7,56,24,42.9,9,0,0,0,3,1,0,0,0.2,0.2
2020-12-16,Dušan Vlahović,Matchweek 12,Home,D 1–1,Fiorentina,Sassuolo,Y,FW,73,11,16,68.8,140,22,8,8,100.0,3,7,42.9,0,0,0,0,0.4,2,0,1,0,1,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7.1,0,8,6,0,0,0,0,0,0,0,0,25,0,1,7,18,6,23,1,1,100.0,1,0,18,99,56,4,1,1,2,3,43,21,48.8,5,1,1,1,1,1,0,0,0.8,0.0
2020-12-19,Dušan Vlahović,Matchweek 13,Home,D 1–1,Fiorentina,Hellas Verona,Y,FW,90,22,32,68.8,404,19,11,15,73.3,8,14,57.1,3,3,100.0,0,0.0,0,0,0,0,0,4,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,14.3,1,3,3,3,2,0,1,0,0,0,0,48,1,1,16,37,8,48,1,3,33.3,2,0,25,140,38,2,1,1,2,3,71,40,56.3,17,1,1,1,3,0,0,0,0.9,0.1
2020-12-22,Dušan Vlahović,Matchweek 14,Away,W 3–0,Fiorentina,Juventus,Y,FW,74,8,14,57.1,102,13,4,9,44.4,2,2,100.0,1,1,100.0,0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10.0,0,8,2,0,0,0,0,0,0,0,0,27,0,1,18,12,3,27,1,1,100.0,1,0,19,106,69,2,2,1,8,0,54,22,40.7,2,1,0,0,1,1,0,0,0.2,0.2
2021-01-03,Dušan Vlahović,Matchweek 15,Home,D 0–0,Fiorentina,Bologna,Y,FW,71,6,7,85.7,77,0,5,6,83.3,0,0,0,1,1,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,7,0,0.0,1,6,0,0,0,0,0,0,0,1,0,22,1,4,10,9,4,22,1,2,50.0,1,0,12,15,4,0,0,0,3,3,37,15,40.5,3,0,0,0,2,0,0,0,0.2,0.2
2021-01-06,Dušan Vlahović,Matchweek 16,Away,L 1–2,Fiorentina,Lazio,Y,FW,90,11,16,68.8,155,15,8,11,72.7,3,4,75.0,0,0,0,0,0.0,0,0,0,0,1,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,11.1,0,4,5,0,0,0,0,1,1,0,0,28,0,0,10,21,10,28,0,3,0.0,0,0,17,84,49,2,2,1,1,4,43,21,48.8,9,1,1,1,2,1,0,0,1.0,0.2
2021-01-10,Dušan Vlahović,Matchweek 17,Home,W 1–0,Fiorentina,Cagliari,Y,FW,81,9,13,69.2,103,0,6,8,75.0,2,3,66.7,0,1,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,3,1,0,0,0,0,1,1,1,0,25,1,2,10,16,6,24,2,2,100.0,2,0,17,63,43,3,2,0,2,4,57,16,28.1,8,1,0,0,3,2,0,0,1.2,1.2
2021-01-17,Dušan Vlahović,Matchweek 18,Away,L 0–6,Fiorentina,Napoli,Y,FW,90,11,16,68.8,180,7,5,7,71.4,5,7,71.4,1,1,100.0,0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,22,4,18.2,0,9,13,1,1,0,0,0,0,0,0,31,0,0,13,20,9,26,0,0,0,0,0,14,74,26,1,1,0,2,3,40,21,52.5,12,0,0,0,6,0,0,0,0.4,0.4
2021-01-23,Dušan Vlahović,Matchweek 19,Home,W 2–1,Fiorentina,Crotone,Y,FW,68,7,11,63.6,117,0,3,4,75.0,4,5,80.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,1,3,0,0,0,0,0,0,1,0,25,1,1,9,16,8,25,0,0,0,0,0,18,105,67,0,1,0,3,0,46,21,45.7,7,1,0,0,4,3,0,0,0.9,0.9
2021-01-29,Dušan Vlahović,Matchweek 20,Away,D 1–1,Fiorentina,Torino,Y,FW,83,13,16,81.3,172,28,6,9,66.7,5,5,100.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,100.0,0,13,5,38.5,1,5,7,0,0,0,0,0,2,0,0,25,0,3,13,12,4,25,2,3,66.7,2,0,19,94,57,4,2,1,4,0,44,21,47.7,5,0,0,0,2,0,0,0,0.5,0.5
2021-02-05,Dušan Vlahović,Matchweek 21,Home,L 0–2,Fiorentina,Inter,Y,FW,73,9,9,100.0,136,12,3,3,100.0,4,4,100.0,1,1,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,12.5,0,3,5,0,0,0,0,0,0,2,0,13,2,3,7,5,0,12,0,0,0,0,0,8,23,5,0,0,0,0,1,29,9,31.0,3,0,0,0,0,0,0,0,0.0,0.0
2021-02-14,Dušan Vlahović,Matchweek 22,Away,L 1–2,Fiorentina,Sampdoria,Y,FW,90,8,17,47.1,116,10,4,9,44.4,4,6,66.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.7,0,0,3,0,0,0,0,0,0,0,0,27,0,0,14,15,5,26,1,1,100.0,1,0,22,135,81,4,2,1,3,0,54,21,38.9,7,1,0,0,3,2,0,0,0.3,0.3
2021-02-19,Dušan Vlahović,Matchweek 23,Home,W 3–0,Fiorentina,Spezia,Y,FW,90,11,17,64.7,125,35,8,9,88.9,2,4,50.0,0,2,0.0,1,1.1,3,0,1,0,1,4,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,0,2,1,3,1,0,2,1,1,2,0,35,3,4,17,15,7,35,0,3,0.0,0,0,16,99,45,2,1,1,1,1,41,23,56.1,6,1,0,0,3,2,0,0,0.9,0.9
2021-02-28,Dušan Vlahović,Matchweek 24,Away,L 0–1,Fiorentina,Udinese,Y,FW,90,7,9,77.8,103,11,4,4,100.0,3,3,100.0,0,2,0.0,0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,33.3,0,4,5,1,0,0,1,0,0,1,0,20,1,1,6,13,2,20,1,2,50.0,1,0,13,43,23,2,0,0,2,2,41,14,34.1,8,0,0,0,2,1,0,0,0.2,0.2
2021-03-03,Dušan Vlahović,Matchweek 25,Home,L 1–2,Fiorentina,Roma,Y,FW,90,13,26,50.0,167,18,11,15,73.3,1,5,20.0,1,3,33.3,0,0.3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,17,3,17.6,1,10,6,1,0,0,1,0,0,0,0,38,0,2,25,13,4,37,1,2,50.0,1,0,26,74,45,3,1,2,2,3,56,30,53.6,7,0,0,0,3,2,0,0,0.1,0.1
2021-03-07,Dušan Vlahović,Matchweek 26,Home,D 3–3,Fiorentina,Parma,Y,FW,90,11,18,61.1,129,36,8,9,88.9,1,6,16.7,1,1,100.0,0,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,22.2,0,4,5,0,0,0,0,0,0,0,0,32,0,1,18,14,2,31,1,4,25.0,1,0,22,85,56,4,1,0,3,4,59,27,45.8,10,0,0,0,0,0,0,0,0.0,0.0
2021-03-13,Dušan Vlahović,Matchweek 27,Away,W 4–1,Fiorentina,Benevento,Y,FW,77,8,14,57.1,127,3,5,8,62.5,1,3,33.3,1,2,50.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,3,33.3,2,11,2,18.2,3,4,4,0,0,0,0,1,2,5,0,30,5,9,7,16,5,30,0,0,0,0,0,13,80,52,3,2,0,2,1,47,19,40.4,4,3,0,0,5,3,0,0,0.9,0.9
2021-03-21,Dušan Vlahović,Matchweek 28,Home,L 2–3,Fiorentina,Milan,Y,FW,90,16,22,72.7,243,62,9,10,90.0,5,7,71.4,1,1,100.0,1,0.1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10,3,30.0,2,5,3,0,0,0,0,1,2,0,0,33,0,2,21,11,2,32,2,3,66.7,2,0,25,73,24,1,1,0,3,6,57,25,43.9,3,0,0,0,0,0,0,0,0.0,0.0
2021-04-03,Dušan Vlahović,Matchweek 29,Away,D 1–1,Fiorentina,Genoa,Y,FW,88,20,24,83.3,307,21,12,13,92.3,6,9,66.7,1,1,100.0,0,0.0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,19.0,1,8,12,1,0,0,1,0,0,0,0,36,0,3,15,21,3,35,2,2,100.0,2,0,27,95,13,1,0,0,1,4,61,33,54.1,11,1,0,0,3,1,0,0,0.2,0.2
2021-04-11,Dušan Vlahović,Matchweek 30,Home,L 2–3,Fiorentina,Atalanta,Y,FW,90,15,19,78.9,282,19,6,7,85.7,8,9,88.9,1,1,100.0,0,0.1,1,0,1,0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,17,5,29.4,0,8,9,3,2,0,1,0,0,0,0,38,0,2,12,27,7,37,3,5,60.0,3,0,26,94,43,3,1,1,3,4,48,30,62.5,10,2,0,0,5,2,0,0,1.0,1.0
2021-04-17,Dušan Vlahović,Matchweek 31,Away,L 1–3,Fiorentina,Sassuolo,Y,FW,90,11,18,61.1,178,36,7,9,77.8,2,3,66.7,1,2,50.0,0,0.1,1,3,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,2,9,2,0,0,0,0,1,1,0,0,24,0,2,13,11,1,22,2,2,100.0,2,0,19,89,42,0,0,0,3,2,46,19,41.3,6,0,0,0,0,0,0,0,0.0,0.0
2021-04-20,Dušan Vlahović,Matchweek 32,Away,W 2–1,Fiorentina,Hellas Verona,Y,FW,90,17,24,70.8,361,96,5,10,50.0,7,9,77.8,4,4,100.0,1,0.3,2,2,1,0,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,12,2,16.7,2,6,4,2,0,0,2,0,0,0,0,41,0,4,21,19,5,40,0,0,0,0,0,20,124,76,3,1,1,5,2,65,32,49.2,9,1,1,1,1,0,0,0,0.8,0.0
2021-04-25,Dušan Vlahović,Matchweek 33,Home,D 1–1,Fiorentina,Juventus,Y,FW,90,8,15,53.3,100,9,5,8,62.5,2,5,40.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,18.8,3,4,9,0,0,0,0,1,1,0,0,28,0,0,13,16,4,25,1,1,100.0,1,0,18,45,5,0,0,0,3,5,43,22,51.2,2,1,1,1,3,2,0,0,0.9,0.1
2021-05-02,Dušan Vlahović,Matchweek 34,Away,D 3–3,Fiorentina,Bologna,Y,FW,90,9,18,50.0,246,14,4,8,50.0,2,2,100.0,3,5,60.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,14,6,42.9,1,8,5,1,0,0,1,1,1,0,0,41,0,6,20,17,6,38,1,1,100.0,1,0,31,134,61,3,1,0,4,7,53,31,58.5,4,2,1,1,4,1,0,0,1.6,0.8
2021-05-08,Dušan Vlahović,Matchweek 35,Home,W 2–0,Fiorentina,Lazio,Y,FW,90,11,17,64.7,196,12,6,10,60.0,3,4,75.0,1,2,50.0,0,0.0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20,4,20.0,3,11,6,0,0,0,0,0,1,0,0,30,0,3,16,14,5,30,1,2,50.0,1,0,17,81,33,1,1,0,3,1,47,23,48.9,2,2,0,0,4,3,1,0,1.4,1.4
2021-05-12,Dušan Vlahović,Matchweek 36,Away,D 0–0,Fiorentina,Cagliari,Y,FW,90,13,21,61.9,191,27,7,9,77.8,6,12,50.0,0,0,0,0,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60.0,1,2,2,0,0,0,0,0,0,0,0,31,0,2,12,17,0,31,2,3,66.7,2,0,25,73,24,1,0,0,0,5,40,27,67.5,4,0,0,0,0,0,0,0,0.0,0.0
2021-05-16,Dušan Vlahović,Matchweek 37,Home,L 0–2,Fiorentina,Napoli,Y,FW,90,15,23,65.2,220,38,9,10,90.0,3,8,37.5,2,2,100.0,0,0.0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,12,5,41.7,1,6,5,0,0,0,0,0,1,0,0,35,0,0,24,12,0,35,1,4,25.0,1,0,26,75,28,2,1,0,5,1,52,31,59.6,8,0,0,0,0,0,0,0,0.0,0.0
2021-05-22,Dušan Vlahović,Matchweek 38,Away,D 0–0,Fiorentina,Crotone,Y,FW,90,15,19,78.9,207,23,7,10,70.0,5,5,100.0,1,2,50.0,0,0.1,2,0,1,0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28,7,25.0,2,9,17,0,0,0,0,1,2,0,0,32,0,4,13,19,3,32,3,5,60.0,4,0,27,119,45,3,1,0,2,2,34,20,58.8,8,0,0,0,1,1,0,0,0.1,0.1
2021-01-24,Adama Soumaoro,Matchweek 19,Away,L 0–2,Bologna,Juventus,N,"CB,RB",45,21,26,80.8,397,143,5,7,71.4,15,16,93.8,1,2,50.0,0,0.0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,3,37.5,5,2,1,0,0,0,0,1,2,1,0,29,4,11,17,1,0,29,0,0,0,0,0,15,55,21,0,0,0,0,0,17,17,100.0,0,0,0,0,0,0,0,0,0.0,0.0
2021-01-30,Adama Soumaoro,Matchweek 20,Home,L 1–2,Bologna,Milan,Y,CB,90,42,47,89.4,811,231,19,21,90.5,17,20,85.0,6,6,100.0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,17,9,52.9,9,8,0,5,3,0,2,0,2,2,0,54,12,31,29,0,0,50,0,0,0,0,0,29,228,130,1,0,0,0,0,31,29,93.5,0,0,0,0,0,0,0,0,0.0,0.0
2021-02-07,Adama Soumaoro,Matchweek 21,Away,W 3–0,Bologna,Parma,Y,CB,90,41,47,87.2,797,249,15,16,93.8,20,23,87.0,5,7,71.4,0,0.0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,16.7,5,7,0,1,1,0,0,1,1,1,0,54,5,27,28,3,1,52,1,1,100.0,1,0,34,182,97,1,1,0,0,1,35,34,97.1,0,0,0,0,1,0,0,0,0.1,0.1
2021-02-12,Adama Soumaoro,Matchweek 22,Home,D 1–1,Bologna,Benevento,Y,CB,90,45,47,95.7,937,270,14,14,100.0,23,23,100.0,8,10,80.0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,40.0,3,2,0,1,1,0,0,2,2,9,0,61,10,36,26,3,1,61,0,0,0,0,0,38,182,69,1,0,0,0,0,41,37,90.2,0,0,0,0,0,0,0,0,0.0,0.0
2021-02-20,Adama Soumaoro,Matchweek 23,Away,D 1–1,Bologna,Sassuolo,Y,CB,90,15,20,75.0,295,169,5,6,83.3,7,8,87.5,3,5,60.0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,5,2,0,6,2,0,4,4,4,7,0,35,13,25,10,0,0,32,0,0,0,0,0,9,45,4,0,0,0,0,0,10,10,100.0,0,0,0,0,0,0,0,0,0.0,0.0
2021-02-27,Adama Soumaoro,Matchweek 24,Home,W 2–0,Bologna,Lazio,Y,CB,90,25,30,83.3,457,134,10,13,76.9,12,13,92.3,3,4,75.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0,1,1,100.0,0,17,7,41.2,12,4,1,4,3,0,1,6,10,12,0,55,15,35,22,1,0,51,0,0,0,0,0,20,119,55,0,0,0,0,0,16,15,93.8,0,0,0,0,0,0,0,0,0.0,0.0
2021-03-03,Adama Soumaoro,Matchweek 25,Away,L 0–1,Bologna,Cagliari,Y,CB,90,51,51,100.0,864,235,23,23,100.0,23,23,100.0,3,3,100.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,7,1,14.3,6,1,0,0,0,0,0,0,0,16,0,73,5,25,49,3,1,69,0,0,0,0,0,47,169,93,1,0,0,0,1,46,46,100.0,0,0,0,0,1,1,0,0,0.0,0.0
2021-03-07,Adama Soumaoro,Matchweek 26,Away,L 1–3,Bologna,Napoli,Y,CB,90,47,50,94.0,888,220,15,16,93.8,27,28,96.4,4,5,80.0,0,0.0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,8,4,50.0,4,4,0,2,2,0,0,1,1,3,0,56,2,21,33,5,2,54,0,0,0,0,0,34,200,77,0,0,0,0,0,37,37,100.0,0,0,0,0,0,0,0,0,0.0,0.0
2021-03-14,Adama Soumaoro,Matchweek 27,Home,W 3–1,Bologna,Sampdoria,Y,CB,90,31,38,81.6,676,225,10,11,90.9,14,16,87.5,7,10,70.0,0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,13,6,46.2,10,2,1,4,1,0,3,3,4,8,0,53,13,40,13,1,0,50,0,0,0,0,0,26,144,26,1,0,0,0,0,25,24,96.0,0,0,0,0,0,0,0,0,0.0,0.0
2021-03-20,Adama Soumaoro,Matchweek 28,Away,W 3–2,Bologna,Crotone,Y,CB,90,26,29,89.7,614,159,5,5,100.0,12,12,100.0,8,9,88.9,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11.1,7,2,0,3,1,0,2,4,4,1,0,37,4,20,18,1,1,34,1,1,100.0,1,0,23,141,67,2,0,0,2,0,20,20,100.0,0,1,0,0,1,1,1,0,0.7,0.7
2021-04-03,Adama Soumaoro,Matchweek 29,Home,L 0–1,Bologna,Inter,Y,CB,90,60,63,95.2,1169,247,19,20,95.0,33,33,100.0,7,8,87.5,0,0.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,17,7,41.2,5,12,0,3,0,0,3,2,3,3,0,76,8,39,36,2,1,71,0,0,0,0,0,38,79,46,1,0,0,1,0,51,51,100.0,0,0,0,0,1,0,1,0,0.0,0.0
